FromID,ToID,Relation_type,FromType,ToType
17202,17372,ORorBETA,Phenotype,SNP
16196,17381,ORorBETA,Phenotype,SNP
16196,17386,ORorBETA,Phenotype,SNP
16114,17387,ORorBETA,Phenotype,SNP
17388,17389,ORorBETA,Phenotype,SNP
17392,17393,ORorBETA,Phenotype,SNP
17392,17410,ORorBETA,Phenotype,SNP
17411,17412,ORorBETA,Phenotype,SNP
17413,17414,ORorBETA,Phenotype,SNP
17417,17418,ORorBETA,Phenotype,SNP
17421,17422,ORorBETA,Phenotype,SNP
17426,17427,ORorBETA,Phenotype,SNP
17392,17430,ORorBETA,Phenotype,SNP
16171,17431,ORorBETA,Phenotype,SNP
16480,17439,ORorBETA,Phenotype,SNP
16144,17441,ORorBETA,Phenotype,SNP
16080,17453,ORorBETA,Phenotype,SNP
17460,17461,ORorBETA,Phenotype,SNP
17464,17465,ORorBETA,Phenotype,SNP
17473,17474,ORorBETA,Phenotype,SNP
17475,17476,ORorBETA,Phenotype,SNP
16803,17480,ORorBETA,Phenotype,SNP
17495,17496,ORorBETA,Phenotype,SNP
17501,17502,ORorBETA,Phenotype,SNP
17506,17507,ORorBETA,Phenotype,SNP
17509,17510,ORorBETA,Phenotype,SNP
17512,17513,ORorBETA,Phenotype,SNP
17364,17514,ORorBETA,Phenotype,SNP
16210,17517,ORorBETA,Phenotype,SNP
16196,17538,ORorBETA,Phenotype,SNP
16297,17540,ORorBETA,Phenotype,SNP
17541,17367,ORorBETA,Phenotype,SNP
17542,17543,ORorBETA,Phenotype,SNP
16114,17560,ORorBETA,Phenotype,SNP
17579,17580,ORorBETA,Phenotype,SNP
16144,17583,ORorBETA,Phenotype,SNP
17436,17586,ORorBETA,Phenotype,SNP
17588,17589,ORorBETA,Phenotype,SNP
17593,17594,ORorBETA,Phenotype,SNP
16114,17595,ORorBETA,Phenotype,SNP
17576,17596,ORorBETA,Phenotype,SNP
17622,17623,ORorBETA,Phenotype,SNP
16358,17627,ORorBETA,Phenotype,SNP
16196,17642,ORorBETA,Phenotype,SNP
17647,17648,ORorBETA,Phenotype,SNP
17650,17651,ORorBETA,Phenotype,SNP
17068,17675,ORorBETA,Phenotype,SNP
16086,17676,ORorBETA,Phenotype,SNP
17680,17681,ORorBETA,Phenotype,SNP
16491,17682,ORorBETA,Phenotype,SNP
17689,17690,ORorBETA,Phenotype,SNP
17693,17694,ORorBETA,Phenotype,SNP
17464,17696,ORorBETA,Phenotype,SNP
16196,17699,ORorBETA,Phenotype,SNP
17709,17710,ORorBETA,Phenotype,SNP
17725,17726,ORorBETA,Phenotype,SNP
16803,17731,ORorBETA,Phenotype,SNP
17740,17741,ORorBETA,Phenotype,SNP
17593,17752,ORorBETA,Phenotype,SNP
17755,17756,ORorBETA,Phenotype,SNP
16067,17765,ORorBETA,Phenotype,SNP
16196,17772,ORorBETA,Phenotype,SNP
16190,17777,ORorBETA,Phenotype,SNP
17795,17796,ORorBETA,Phenotype,SNP
16114,17800,ORorBETA,Phenotype,SNP
17810,17811,ORorBETA,Phenotype,SNP
17814,17815,ORorBETA,Phenotype,SNP
17417,17823,ORorBETA,Phenotype,SNP
16196,17838,ORorBETA,Phenotype,SNP
17145,17780,ORorBETA,Phenotype,SNP
17846,17847,ORorBETA,Phenotype,SNP
17849,17850,ORorBETA,Phenotype,SNP
68,17854,ORorBETA,Phenotype,SNP
16114,17862,ORorBETA,Phenotype,SNP
17205,17872,ORorBETA,Phenotype,SNP
16196,17875,ORorBETA,Phenotype,SNP
16114,17885,ORorBETA,Phenotype,SNP
16901,17887,ORorBETA,Phenotype,SNP
17891,17892,ORorBETA,Phenotype,SNP
16114,17913,ORorBETA,Phenotype,SNP
16603,17917,ORorBETA,Phenotype,SNP
17364,17918,ORorBETA,Phenotype,SNP
17891,17920,ORorBETA,Phenotype,SNP
16114,17921,ORorBETA,Phenotype,SNP
17413,17924,ORorBETA,Phenotype,SNP
17925,17926,ORorBETA,Phenotype,SNP
17939,17940,ORorBETA,Phenotype,SNP
16144,17943,ORorBETA,Phenotype,SNP
17944,17945,ORorBETA,Phenotype,SNP
16210,17949,ORorBETA,Phenotype,SNP
16114,17957,ORorBETA,Phenotype,SNP
16446,17964,ORorBETA,Phenotype,SNP
16114,17970,ORorBETA,Phenotype,SNP
17984,17985,ORorBETA,Phenotype,SNP
16114,17988,ORorBETA,Phenotype,SNP
17196,17995,ORorBETA,Phenotype,SNP
16103,18000,ORorBETA,Phenotype,SNP
16067,18008,ORorBETA,Phenotype,SNP
18018,18019,ORorBETA,Phenotype,SNP
16196,18023,ORorBETA,Phenotype,SNP
18031,18032,ORorBETA,Phenotype,SNP
16277,18036,ORorBETA,Phenotype,SNP
17202,18056,ORorBETA,Phenotype,SNP
16647,18059,ORorBETA,Phenotype,SNP
17740,18065,ORorBETA,Phenotype,SNP
18066,18067,ORorBETA,Phenotype,SNP
18079,18080,ORorBETA,Phenotype,SNP
18083,18084,ORorBETA,Phenotype,SNP
68,18085,ORorBETA,Phenotype,SNP
17202,18086,ORorBETA,Phenotype,SNP
16803,18087,ORorBETA,Phenotype,SNP
18088,18089,ORorBETA,Phenotype,SNP
18091,18092,ORorBETA,Phenotype,SNP
16067,18098,ORorBETA,Phenotype,SNP
16403,18107,ORorBETA,Phenotype,SNP
16523,18108,ORorBETA,Phenotype,SNP
16196,18112,ORorBETA,Phenotype,SNP
18124,18125,ORorBETA,Phenotype,SNP
18128,18129,ORorBETA,Phenotype,SNP
16508,18139,ORorBETA,Phenotype,SNP
18145,18146,ORorBETA,Phenotype,SNP
68,18171,ORorBETA,Phenotype,SNP
16067,18181,ORorBETA,Phenotype,SNP
17810,18183,ORorBETA,Phenotype,SNP
17588,18184,ORorBETA,Phenotype,SNP
18196,18197,ORorBETA,Phenotype,SNP
16149,18205,ORorBETA,Phenotype,SNP
18206,18207,ORorBETA,Phenotype,SNP
18217,18218,ORorBETA,Phenotype,SNP
18230,18231,ORorBETA,Phenotype,SNP
18236,18237,ORorBETA,Phenotype,SNP
16196,18238,ORorBETA,Phenotype,SNP
68,18259,ORorBETA,Phenotype,SNP
16685,18260,ORorBETA,Phenotype,SNP
16201,18263,ORorBETA,Phenotype,SNP
18273,18274,ORorBETA,Phenotype,SNP
18298,18299,ORorBETA,Phenotype,SNP
16144,18306,ORorBETA,Phenotype,SNP
18325,18326,ORorBETA,Phenotype,SNP
17939,18329,ORorBETA,Phenotype,SNP
18347,18348,ORorBETA,Phenotype,SNP
18349,18350,ORorBETA,Phenotype,SNP
16685,18366,ORorBETA,Phenotype,SNP
16277,18375,ORorBETA,Phenotype,SNP
18384,18385,ORorBETA,Phenotype,SNP
18074,18400,ORorBETA,Phenotype,SNP
18404,18405,ORorBETA,Phenotype,SNP
16196,18410,ORorBETA,Phenotype,SNP
16321,18411,ORorBETA,Phenotype,SNP
16196,18422,ORorBETA,Phenotype,SNP
18434,18435,ORorBETA,Phenotype,SNP
16592,18444,ORorBETA,Phenotype,SNP
18453,18454,ORorBETA,Phenotype,SNP
16776,18455,ORorBETA,Phenotype,SNP
16114,18463,ORorBETA,Phenotype,SNP
16196,18465,ORorBETA,Phenotype,SNP
16144,18472,ORorBETA,Phenotype,SNP
18481,18482,ORorBETA,Phenotype,SNP
18486,18487,ORorBETA,Phenotype,SNP
17170,18497,ORorBETA,Phenotype,SNP
18536,18492,ORorBETA,Phenotype,SNP
18540,18541,ORorBETA,Phenotype,SNP
16196,18543,ORorBETA,Phenotype,SNP
18546,18547,ORorBETA,Phenotype,SNP
18550,18551,ORorBETA,Phenotype,SNP
16067,18553,ORorBETA,Phenotype,SNP
18559,18560,ORorBETA,Phenotype,SNP
18565,18566,ORorBETA,Phenotype,SNP
18573,18574,ORorBETA,Phenotype,SNP
16086,18533,ORorBETA,Phenotype,SNP
16374,18601,ORorBETA,Phenotype,SNP
18540,18603,ORorBETA,Phenotype,SNP
18605,18606,ORorBETA,Phenotype,SNP
18609,18610,ORorBETA,Phenotype,SNP
16196,18611,ORorBETA,Phenotype,SNP
18619,18620,ORorBETA,Phenotype,SNP
16636,18625,ORorBETA,Phenotype,SNP
18630,18631,ORorBETA,Phenotype,SNP
16114,18647,ORorBETA,Phenotype,SNP
17202,18669,ORorBETA,Phenotype,SNP
16103,18676,ORorBETA,Phenotype,SNP
16114,18710,ORorBETA,Phenotype,SNP
16114,18713,ORorBETA,Phenotype,SNP
17740,18718,ORorBETA,Phenotype,SNP
16114,18719,ORorBETA,Phenotype,SNP
18741,18742,ORorBETA,Phenotype,SNP
18743,18744,ORorBETA,Phenotype,SNP
16114,18758,ORorBETA,Phenotype,SNP
18760,18761,ORorBETA,Phenotype,SNP
17925,18768,ORorBETA,Phenotype,SNP
16616,18777,ORorBETA,Phenotype,SNP
18782,18783,ORorBETA,Phenotype,SNP
18791,18792,ORorBETA,Phenotype,SNP
17196,18797,ORorBETA,Phenotype,SNP
16146,18798,ORorBETA,Phenotype,SNP
18828,18829,ORorBETA,Phenotype,SNP
18836,18837,ORorBETA,Phenotype,SNP
16196,18851,ORorBETA,Phenotype,SNP
16114,18868,ORorBETA,Phenotype,SNP
17364,18871,ORorBETA,Phenotype,SNP
17740,18874,ORorBETA,Phenotype,SNP
18877,18878,ORorBETA,Phenotype,SNP
16196,18884,ORorBETA,Phenotype,SNP
18091,18885,ORorBETA,Phenotype,SNP
17925,18886,ORorBETA,Phenotype,SNP
17170,18889,ORorBETA,Phenotype,SNP
18892,18893,ORorBETA,Phenotype,SNP
16067,18897,ORorBETA,Phenotype,SNP
16196,18905,ORorBETA,Phenotype,SNP
17198,18918,ORorBETA,Phenotype,SNP
16374,18941,ORorBETA,Phenotype,SNP
18942,18943,ORorBETA,Phenotype,SNP
16196,18947,ORorBETA,Phenotype,SNP
16403,18953,ORorBETA,Phenotype,SNP
18958,18959,ORorBETA,Phenotype,SNP
16196,18966,ORorBETA,Phenotype,SNP
16210,18976,ORorBETA,Phenotype,SNP
18984,18985,ORorBETA,Phenotype,SNP
18124,18996,ORorBETA,Phenotype,SNP
16616,18997,ORorBETA,Phenotype,SNP
16196,19007,ORorBETA,Phenotype,SNP
16523,19010,ORorBETA,Phenotype,SNP
19014,19015,ORorBETA,Phenotype,SNP
16358,19028,ORorBETA,Phenotype,SNP
16114,19031,ORorBETA,Phenotype,SNP
16212,19041,ORorBETA,Phenotype,SNP
18236,19049,ORorBETA,Phenotype,SNP
19056,19057,ORorBETA,Phenotype,SNP
16321,19080,ORorBETA,Phenotype,SNP
19098,19099,ORorBETA,Phenotype,SNP
16067,19100,ORorBETA,Phenotype,SNP
16144,19101,ORorBETA,Phenotype,SNP
16328,19110,ORorBETA,Phenotype,SNP
18079,19115,ORorBETA,Phenotype,SNP
19116,19117,ORorBETA,Phenotype,SNP
16281,19131,ORorBETA,Phenotype,SNP
16803,19143,ORorBETA,Phenotype,SNP
16827,19144,ORorBETA,Phenotype,SNP
16901,19152,ORorBETA,Phenotype,SNP
19156,19157,ORorBETA,Phenotype,SNP
16171,19158,ORorBETA,Phenotype,SNP
17388,19159,ORorBETA,Phenotype,SNP
19162,19163,ORorBETA,Phenotype,SNP
16114,19175,ORorBETA,Phenotype,SNP
16196,19201,ORorBETA,Phenotype,SNP
16411,19217,ORorBETA,Phenotype,SNP
16144,19218,ORorBETA,Phenotype,SNP
19224,19225,ORorBETA,Phenotype,SNP
16196,19228,ORorBETA,Phenotype,SNP
18236,19231,ORorBETA,Phenotype,SNP
16210,19238,ORorBETA,Phenotype,SNP
16114,19246,ORorBETA,Phenotype,SNP
16374,19249,ORorBETA,Phenotype,SNP
19254,19255,ORorBETA,Phenotype,SNP
17939,19257,ORorBETA,Phenotype,SNP
19265,19266,ORorBETA,Phenotype,SNP
18161,19267,ORorBETA,Phenotype,SNP
16175,19268,ORorBETA,Phenotype,SNP
16603,19274,ORorBETA,Phenotype,SNP
16374,19275,ORorBETA,Phenotype,SNP
19281,19282,ORorBETA,Phenotype,SNP
18091,19283,ORorBETA,Phenotype,SNP
16196,19295,ORorBETA,Phenotype,SNP
19298,19299,ORorBETA,Phenotype,SNP
16067,19300,ORorBETA,Phenotype,SNP
16374,19304,ORorBETA,Phenotype,SNP
68,19307,ORorBETA,Phenotype,SNP
16144,19314,ORorBETA,Phenotype,SNP
19330,19331,ORorBETA,Phenotype,SNP
19336,19337,ORorBETA,Phenotype,SNP
16901,19352,ORorBETA,Phenotype,SNP
16328,19355,ORorBETA,Phenotype,SNP
17182,19361,ORorBETA,Phenotype,SNP
19368,19369,ORorBETA,Phenotype,SNP
16175,19370,ORorBETA,Phenotype,SNP
16901,19375,ORorBETA,Phenotype,SNP
17170,19384,ORorBETA,Phenotype,SNP
19385,19386,ORorBETA,Phenotype,SNP
17196,19392,ORorBETA,Phenotype,SNP
16685,19395,ORorBETA,Phenotype,SNP
16144,19397,ORorBETA,Phenotype,SNP
17876,19411,ORorBETA,Phenotype,SNP
19413,19414,ORorBETA,Phenotype,SNP
200,19417,ORorBETA,Phenotype,SNP
16144,19433,ORorBETA,Phenotype,SNP
16196,19436,ORorBETA,Phenotype,SNP
16201,19442,ORorBETA,Phenotype,SNP
19456,19457,ORorBETA,Phenotype,SNP
16374,19466,ORorBETA,Phenotype,SNP
16114,19477,ORorBETA,Phenotype,SNP
16196,19478,ORorBETA,Phenotype,SNP
16444,19483,ORorBETA,Phenotype,SNP
19484,19485,ORorBETA,Phenotype,SNP
19512,19513,ORorBETA,Phenotype,SNP
19523,19524,ORorBETA,Phenotype,SNP
16328,19532,ORorBETA,Phenotype,SNP
16144,19534,ORorBETA,Phenotype,SNP
19541,19542,ORorBETA,Phenotype,SNP
16144,19557,ORorBETA,Phenotype,SNP
19561,19542,ORorBETA,Phenotype,SNP
17392,19564,ORorBETA,Phenotype,SNP
200,19565,ORorBETA,Phenotype,SNP
19573,19574,ORorBETA,Phenotype,SNP
16444,19584,ORorBETA,Phenotype,SNP
19597,17377,ORorBETA,Phenotype,SNP
16965,19599,ORorBETA,Phenotype,SNP
16965,17341,ORorBETA,Phenotype,SNP
16427,19612,ORorBETA,Phenotype,SNP
16444,19618,ORorBETA,Phenotype,SNP
16403,19629,ORorBETA,Phenotype,SNP
16067,19632,ORorBETA,Phenotype,SNP
17419,19633,ORorBETA,Phenotype,SNP
16277,19644,ORorBETA,Phenotype,SNP
19657,19658,ORorBETA,Phenotype,SNP
19663,19664,ORorBETA,Phenotype,SNP
16196,19674,ORorBETA,Phenotype,SNP
17202,19675,ORorBETA,Phenotype,SNP
16196,19678,ORorBETA,Phenotype,SNP
16523,19679,ORorBETA,Phenotype,SNP
16723,19690,ORorBETA,Phenotype,SNP
16190,19695,ORorBETA,Phenotype,SNP
19705,19542,ORorBETA,Phenotype,SNP
19265,19706,ORorBETA,Phenotype,SNP
16647,19715,ORorBETA,Phenotype,SNP
19720,19721,ORorBETA,Phenotype,SNP
19724,19725,ORorBETA,Phenotype,SNP
19728,19729,ORorBETA,Phenotype,SNP
19753,19754,ORorBETA,Phenotype,SNP
16446,19764,ORorBETA,Phenotype,SNP
16776,19773,ORorBETA,Phenotype,SNP
16196,19774,ORorBETA,Phenotype,SNP
17740,19780,ORorBETA,Phenotype,SNP
68,19806,ORorBETA,Phenotype,SNP
16374,19809,ORorBETA,Phenotype,SNP
17417,19815,ORorBETA,Phenotype,SNP
19833,19834,ORorBETA,Phenotype,SNP
19855,19856,ORorBETA,Phenotype,SNP
16190,19864,ORorBETA,Phenotype,SNP
17939,19867,ORorBETA,Phenotype,SNP
16508,19868,ORorBETA,Phenotype,SNP
19875,19876,ORorBETA,Phenotype,SNP
16144,19877,ORorBETA,Phenotype,SNP
17202,19887,ORorBETA,Phenotype,SNP
18124,19919,ORorBETA,Phenotype,SNP
19923,19924,ORorBETA,Phenotype,SNP
68,19952,ORorBETA,Phenotype,SNP
16114,19980,ORorBETA,Phenotype,SNP
17202,19986,ORorBETA,Phenotype,SNP
17939,19997,ORorBETA,Phenotype,SNP
19663,19919,ORorBETA,Phenotype,SNP
16600,20015,ORorBETA,Phenotype,SNP
20017,20018,ORorBETA,Phenotype,SNP
18573,20019,ORorBETA,Phenotype,SNP
20030,20031,ORorBETA,Phenotype,SNP
16603,20042,ORorBETA,Phenotype,SNP
16965,20045,ORorBETA,Phenotype,SNP
16194,20046,ORorBETA,Phenotype,SNP
17364,20051,ORorBETA,Phenotype,SNP
20052,20053,ORorBETA,Phenotype,SNP
16444,20054,ORorBETA,Phenotype,SNP
16123,20056,ORorBETA,Phenotype,SNP
18573,20069,ORorBETA,Phenotype,SNP
16103,20083,ORorBETA,Phenotype,SNP
16194,20087,ORorBETA,Phenotype,SNP
16491,20095,ORorBETA,Phenotype,SNP
16221,20099,ORorBETA,Phenotype,SNP
17202,20106,ORorBETA,Phenotype,SNP
19173,20107,ORorBETA,Phenotype,SNP
20112,20113,ORorBETA,Phenotype,SNP
20120,20121,ORorBETA,Phenotype,SNP
16901,20133,ORorBETA,Phenotype,SNP
16099,20148,ORorBETA,Phenotype,SNP
16739,18151,ORorBETA,Phenotype,SNP
20155,20156,ORorBETA,Phenotype,SNP
17202,20163,ORorBETA,Phenotype,SNP
16444,20169,ORorBETA,Phenotype,SNP
20193,20194,ORorBETA,Phenotype,SNP
20217,20150,ORorBETA,Phenotype,SNP
17068,20218,ORorBETA,Phenotype,SNP
18540,20224,ORorBETA,Phenotype,SNP
20260,20261,ORorBETA,Phenotype,SNP
18573,20265,ORorBETA,Phenotype,SNP
16114,20271,ORorBETA,Phenotype,SNP
17120,20276,ORorBETA,Phenotype,SNP
16114,20284,ORorBETA,Phenotype,SNP
68,20286,ORorBETA,Phenotype,SNP
20293,20294,ORorBETA,Phenotype,SNP
16405,20297,ORorBETA,Phenotype,SNP
16144,20298,ORorBETA,Phenotype,SNP
16739,20304,ORorBETA,Phenotype,SNP
20314,18241,ORorBETA,Phenotype,SNP
20323,18235,ORorBETA,Phenotype,SNP
20324,20325,ORorBETA,Phenotype,SNP
20354,18235,ORorBETA,Phenotype,SNP
16321,20378,ORorBETA,Phenotype,SNP
16196,20387,ORorBETA,Phenotype,SNP
16210,20391,ORorBETA,Phenotype,SNP
20293,20399,ORorBETA,Phenotype,SNP
20403,20404,ORorBETA,Phenotype,SNP
17243,20416,ORorBETA,Phenotype,SNP
17202,20426,ORorBETA,Phenotype,SNP
20451,20452,ORorBETA,Phenotype,SNP
20460,20461,ORorBETA,Phenotype,SNP
17202,20473,ORorBETA,Phenotype,SNP
18079,20474,ORorBETA,Phenotype,SNP
20491,20492,ORorBETA,Phenotype,SNP
20493,20494,ORorBETA,Phenotype,SNP
20495,20496,ORorBETA,Phenotype,SNP
17182,20500,ORorBETA,Phenotype,SNP
16103,20509,ORorBETA,Phenotype,SNP
16214,20510,ORorBETA,Phenotype,SNP
16912,20511,ORorBETA,Phenotype,SNP
16600,20513,ORorBETA,Phenotype,SNP
20495,20516,ORorBETA,Phenotype,SNP
16456,20489,ORorBETA,Phenotype,SNP
16491,20534,ORorBETA,Phenotype,SNP
17876,20544,ORorBETA,Phenotype,SNP
16196,20571,ORorBETA,Phenotype,SNP
17202,20572,ORorBETA,Phenotype,SNP
20585,20586,ORorBETA,Phenotype,SNP
17120,20587,ORorBETA,Phenotype,SNP
16196,20588,ORorBETA,Phenotype,SNP
19961,20611,ORorBETA,Phenotype,SNP
20614,20615,ORorBETA,Phenotype,SNP
16186,20622,ORorBETA,Phenotype,SNP
68,20623,ORorBETA,Phenotype,SNP
16103,20627,ORorBETA,Phenotype,SNP
16196,20655,ORorBETA,Phenotype,SNP
19173,20660,ORorBETA,Phenotype,SNP
16600,20661,ORorBETA,Phenotype,SNP
20666,20667,ORorBETA,Phenotype,SNP
16214,20675,ORorBETA,Phenotype,SNP
16171,20679,ORorBETA,Phenotype,SNP
16144,20683,ORorBETA,Phenotype,SNP
16190,20689,ORorBETA,Phenotype,SNP
16685,20690,ORorBETA,Phenotype,SNP
19156,20692,ORorBETA,Phenotype,SNP
16190,20693,ORorBETA,Phenotype,SNP
19728,20701,ORorBETA,Phenotype,SNP
17170,20702,ORorBETA,Phenotype,SNP
17725,20704,ORorBETA,Phenotype,SNP
19521,20714,ORorBETA,Phenotype,SNP
16444,20716,ORorBETA,Phenotype,SNP
16196,20717,ORorBETA,Phenotype,SNP
16067,20720,ORorBETA,Phenotype,SNP
16685,20743,ORorBETA,Phenotype,SNP
16592,20754,ORorBETA,Phenotype,SNP
16533,20756,ORorBETA,Phenotype,SNP
16600,20679,ORorBETA,Phenotype,SNP
16685,20775,ORorBETA,Phenotype,SNP
16123,20780,ORorBETA,Phenotype,SNP
16925,20788,ORorBETA,Phenotype,SNP
16539,20789,ORorBETA,Phenotype,SNP
16067,20792,ORorBETA,Phenotype,SNP
20796,20797,ORorBETA,Phenotype,SNP
20801,20802,ORorBETA,Phenotype,SNP
16144,20811,ORorBETA,Phenotype,SNP
16685,20822,ORorBETA,Phenotype,SNP
16374,20823,ORorBETA,Phenotype,SNP
20825,20826,ORorBETA,Phenotype,SNP
20828,20829,ORorBETA,Phenotype,SNP
20831,20832,ORorBETA,Phenotype,SNP
20838,20839,ORorBETA,Phenotype,SNP
20842,20843,ORorBETA,Phenotype,SNP
16523,20847,ORorBETA,Phenotype,SNP
17120,20874,ORorBETA,Phenotype,SNP
20875,20853,ORorBETA,Phenotype,SNP
20885,20886,ORorBETA,Phenotype,SNP
20888,20889,ORorBETA,Phenotype,SNP
17145,20904,ORorBETA,Phenotype,SNP
16901,20908,ORorBETA,Phenotype,SNP
17909,16615,ORorBETA,Phenotype,SNP
16080,20915,ORorBETA,Phenotype,SNP
20923,20924,ORorBETA,Phenotype,SNP
16144,20947,ORorBETA,Phenotype,SNP
18079,20953,ORorBETA,Phenotype,SNP
