FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
10191,65,2.0112363325163893,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15603,5764,1.9965496406168823,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14731,65,1.9887290896100047,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12980,65,1.9837445715264808,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2683,1603,1.9830563285987968,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2898,65,1.981833163357782,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5494,1479,1.947952091153852,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8776,1479,1.94214934321527,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3215,11899,1.9339740085306905,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10254,1479,1.9235444817448253,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11317,5273,1.9227239870965147,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10541,22,1.917778434646219,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4214,65,1.9116528366415333,logFC,ADI,D14,sc,FFA,Gene,Phenotype
14089,11899,1.897289534613484,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2691,68,1.8889933532099248,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10523,65,1.875119827720087,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9708,11899,1.860335369602217,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11828,22,1.8540057949143431,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6352,11899,1.847207640422388,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3761,11899,1.844859389865728,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10567,1479,1.8432783524343328,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5535,72,1.8298557048314967,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9481,65,1.8198006882619056,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13061,65,1.8059485294169868,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4214,22,1.7987400203343915,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3707,3595,1.7911011124721452,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6569,72,1.791022534201164,logFC,ADI,D14,sc,FFA,Gene,Phenotype
12804,65,1.7879930038772467,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14753,65,1.769280485224091,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3946,65,1.766747424611906,logFC,ADI,D14,sc,FFA,Gene,Phenotype
5359,11899,1.744853485751021,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12911,2326,1.724412870825412,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4201,65,1.7122438954873715,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4421,19,1.707481253546073,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12985,65,1.7051241476072347,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12911,5273,1.698252454980872,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6829,22,1.6928004904951002,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4182,5764,1.6880352432943349,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
14032,11899,1.678454342460727,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5344,65,1.6682121364797178,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5006,22,1.6680227027565664,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12002,11899,1.660553744458587,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
14117,1479,1.6555954754621844,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7008,65,1.642881593244803,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3693,3595,1.636378534191069,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6569,11899,1.6270075545793012,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6692,65,1.62697382952178,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2724,2193,1.619760344611222,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3707,2326,1.6173775956184897,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6498,2326,1.6062639785783188,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12807,1479,1.6028057621715797,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7166,72,1.5933513391506482,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6491,65,1.586894232778364,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8381,65,1.5858099622593298,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5103,65,1.5770646556757868,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
11820,22,1.5725630012854843,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5473,65,1.5719173907407546,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3017,11899,1.562150008385576,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7716,5764,1.5616285302055468,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3584,1479,1.554401273908948,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
14623,65,1.5536085307996716,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6569,5273,1.5442216504007211,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8255,72,1.5423228887528737,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4938,11899,1.540525033104211,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5327,5764,1.5369312674040871,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5192,1479,1.5330068949125526,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11793,22,1.5277468060214812,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3184,5764,1.5265471989269723,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5820,1479,1.5264782638716987,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3694,3595,1.5218563865238048,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11884,11899,1.514907902837179,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5327,12450,1.5137310724703383,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11201,1479,1.5115407149550524,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12128,1479,1.5112405722691569,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7716,12450,1.5107700015313124,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10604,2326,1.5100313369140803,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5293,72,1.5082231383268068,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11828,2326,1.5079582321812397,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12980,2326,1.499647531158116,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11793,12450,1.4945530875812292,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12970,65,1.493060061283504,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12796,1479,1.4895019192375067,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5127,1479,1.4788795529359455,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2467,2193,1.4777119930287312,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3245,5764,1.4753886701628924,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5494,5273,1.466853407046993,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4182,12450,1.46616766311186,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2868,2193,1.461247329103422,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13400,11899,1.4603817122115723,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5494,2193,1.4559805024786567,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5096,1603,1.4544515028347818,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14122,1479,1.451464878107232,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9025,65,1.447536063284648,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2611,2193,1.4419394980379412,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14675,65,1.4414273584497277,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11373,1479,1.4409960394849994,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5276,65,1.4375948989924,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2494,2193,1.4363696907257275,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3669,3595,1.4305005105957835,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6367,1479,1.4263424560349869,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
15413,5764,1.4245777684194814,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12024,1479,1.4207509023564528,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10426,1479,1.420077946491883,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12985,2326,1.417463908865185,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13894,12701,1.4144398105828424,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7057,11899,1.4120025285289832,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6334,6204,1.4101478140419226,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7714,1479,1.4085051644629378,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10473,1479,1.4059271606576074,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10017,65,1.4043971173156844,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6569,3595,1.397498420879208,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4629,1603,1.3887193824357118,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2456,2193,1.383438122085526,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2466,11899,1.378655166744183,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6019,1479,1.378618029892276,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7525,1479,1.378579355004675,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11793,1603,1.3725902818972306,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13061,11899,1.3692609808851646,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11884,22,1.3672349359705824,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3338,65,1.3650444122764225,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7013,65,1.3633192568988306,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13980,1479,1.363119627219912,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5404,11899,1.3630149521570034,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15922,1479,1.3618853842221292,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5798,22,1.3595699368250436,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2704,1603,1.3586377816226285,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2898,2326,1.3562740957650583,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7632,65,1.3555792931606796,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12042,1479,1.3554346743223733,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3184,12450,1.3549861686258493,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11452,2193,1.3545405145309082,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10491,5273,1.348636699879194,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9610,22,1.3465654632611346,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
2660,1603,1.345518985463603,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4182,1603,1.344447450564536,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
11983,11899,1.339479709661113,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
15100,12450,1.3384686236445869,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3549,65,1.3375822799010677,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5096,72,1.3347614516384587,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2858,72,1.3336520393499764,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4214,2326,1.332606684343274,logFC,ADI,D14,sc,FFA,Gene,Phenotype
13754,1603,1.331899482255101,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7716,11899,1.3317622398301356,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3214,11899,1.322949406620762,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4738,5764,1.3218803762232032,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12927,2326,1.3178586685502227,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12024,19,1.3132884998163794,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5404,22,1.3122516617896898,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2665,22,1.310459463687932,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7866,11899,1.3087754674929006,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3796,2326,1.308140974684935,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12860,65,1.3058117111710443,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4629,68,1.3045448599569738,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5867,1479,1.3024383290304558,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11204,1479,1.2996525864237742,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
11793,1479,1.2976706305698558,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
13150,1479,1.2953229252380731,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
5415,22,1.2915622613781008,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13788,1479,1.289601128261611,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2850,2193,1.287855870322121,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3761,22,1.2877253289451176,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13400,22,1.2841594633024191,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2898,2193,1.2834026535176226,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6688,22,1.2828054809395009,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
11047,11899,1.2790066839463048,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6161,12450,1.277785830974021,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
6161,5764,1.276980259044377,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
6334,65,1.273838713626667,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4214,3595,1.2735619324213947,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
13002,1479,1.2715868225529428,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8792,72,1.2639235136946008,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
15413,12450,1.2623832777818202,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6063,68,1.2602490068929977,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4465,3595,1.253363144916563,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
11793,2326,1.2501815072247635,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4629,2327,1.250133060649037,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
10721,1479,1.2497592890141136,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10078,11899,1.2494435482595432,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5972,11899,1.2462810758637806,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7716,22,1.24609288558296,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10672,11899,1.2455220578354358,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10512,1479,1.2446099440591727,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10356,65,1.2437034671984355,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3715,5273,1.2425756892594282,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3259,1479,1.2425601660611256,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
10198,11899,1.2402960580967095,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7335,22,1.2377373298381396,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3181,65,1.2343012143128955,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10962,65,1.23138451593192,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5415,11899,1.2283113560662955,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7966,5764,1.2276223720942607,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10491,1479,1.2254621979762468,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6161,72,1.2239393488899943,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8935,68,1.220052236050985,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12467,5273,1.2190926214112672,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4449,1479,1.2181970265922188,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3116,11899,1.215847404345135,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2494,2326,1.2150455229451764,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
5910,11899,1.2148604428195495,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5877,22,1.2125364983150064,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9633,11899,1.2119514622176613,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5888,11899,1.21186132488982,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12286,72,1.210311568600691,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
7811,65,1.2070234537689135,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14044,11899,1.2021554958995018,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7008,1603,1.2008413464971817,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6982,1479,1.200111793368039,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
14748,65,1.197735025580513,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5879,1479,1.1943218899126475,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8531,65,1.1942156058887432,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5183,2327,1.1927013216782116,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9401,65,1.1926315017900724,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5784,11899,1.192597111973146,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5621,65,1.190879594275093,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4214,1603,1.1902523924355433,logFC,ADI,D14,sc,FFA,Gene,Phenotype
2992,11899,1.18949002621921,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7525,11899,1.1885407398281322,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12722,19,1.186998991224028,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3415,1479,1.186991768387468,logFC,ADI,D14,sc,FFA,Gene,Phenotype
11204,22,1.1863018323097805,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15152,72,1.18558225624434,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
14646,19,1.1828327414091262,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
2966,2193,1.1828275387290288,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14739,22,1.1821252529168182,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12353,72,1.181068164309586,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3443,2326,1.18089363681324,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12709,1479,1.1808770544926108,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
15917,1479,1.1808155744507736,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12799,5764,1.1793979512663164,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5095,1479,1.1788030467089643,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9186,1603,1.177630866904835,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5068,11899,1.1770062780717585,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
2858,2193,1.1757564885530152,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4816,22,1.175421617200333,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12416,65,1.1752933799189424,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4868,1479,1.17412522360574,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13674,65,1.1738580559451552,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12461,11899,1.1730023898051911,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14684,65,1.1711888603366674,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3084,11899,1.170084769224024,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3042,2326,1.1687205285994644,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7525,22,1.1676809717893215,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12852,68,1.1670957166277844,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13398,12450,1.1656045031965896,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12692,11899,1.1652146235611345,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5951,2326,1.1644441666401713,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9429,65,1.1639488927852044,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5867,65,1.1629998022707626,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
3851,11899,1.1619711295675743,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7785,65,1.15848930734818,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7871,22,1.1579146322082574,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15923,1479,1.1568408690783745,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6334,72,1.1568154336132823,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5051,68,1.155987756598735,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8146,5764,1.1555446831834515,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15921,1479,1.1549629964054546,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13426,68,1.1518978934777129,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3061,11899,1.1477238417159454,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9990,1479,1.1473632025487646,logFC,ADI,D14,sc,FFA,Gene,Phenotype
5034,12450,1.1441798551096194,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3267,65,1.1420109073061342,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5867,2193,1.1415420430204084,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11794,22,1.1410920014158592,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7653,22,1.1409076351960432,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6966,11899,1.1396538695442386,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9585,11899,1.1387065392963378,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3565,11899,1.138521829102163,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12970,2326,1.1367849719776757,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6954,65,1.1363454357313183,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7973,5273,1.133707391319586,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
7777,22,1.1328764867815273,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2709,11899,1.1323870981445825,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5288,72,1.132046978974581,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
15580,11899,1.1314201524196872,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4664,12450,1.1302838081255813,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
2704,22,1.1290909942916287,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10860,65,1.1285366218490112,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11876,22,1.1265178395256774,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2798,65,1.123989490230591,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
